customer_id,predicted_clv,churn_probability,segment,action,offer
3072,-0.48563573,0.9102770139093214,Hibernating,Win-back,We Miss You Offer
3073,1.5689414,0.0082757350991577,Champions,Reward Loyalty,Exclusive VIP Access
3074,-0.47939557,0.7827926399947834,Hibernating,Win-back,We Miss You Offer
3075,-0.4720021,0.6895457036788679,Drifting,Reconnect,Usage Tips
3076,2.895658,0.0019701045288824,Champions,Reward Loyalty,Exclusive VIP Access
3077,2.4915924,0.03423724571795,Champions,Reward Loyalty,Exclusive VIP Access
3078,-0.4538125,0.7551278352511305,Hibernating,Win-back,We Miss You Offer
3079,-0.35630995,0.3308687595375511,Need Attention,Nurture,Product Recommendations
3080,-0.43370748,0.7087631031284181,At Risk,Re-engagement Campaign,15% Discount
3081,1.6491712,0.0738595711798723,Champions,Reward Loyalty,Exclusive VIP Access
3082,-0.4495844,0.7784277660677796,Hibernating,Win-back,We Miss You Offer
3083,1.5232661,0.0015744151753628,Champions,Reward Loyalty,Exclusive VIP Access
3084,-0.34184983,0.4795619175275906,Need Attention,Nurture,Product Recommendations
3085,0.6908174,0.0071034369774184,Champions,Reward Loyalty,Exclusive VIP Access
3086,-0.28052068,0.7376231209367559,At Risk,Re-engagement Campaign,15% Discount
3087,-0.4553864,0.93029164162866,Hibernating,Win-back,We Miss You Offer
3088,-0.47582367,0.6692765167811996,Drifting,Reconnect,Usage Tips
3089,2.2443845,0.0939414731090384,Champions,Reward Loyalty,Exclusive VIP Access
3090,-0.01259215,0.4602392831953619,At Risk High,Personal Outreach,Free Shipping + 10% Off
3091,-0.4817336,0.0848207247470729,Potential Loyalists,Onboarding,Welcome Guide
3092,-0.08318344,0.4330232919538071,Need Attention,Nurture,Product Recommendations
3093,-0.44779888,0.5655889787269267,Drifting,Reconnect,Usage Tips
3094,-0.47582367,0.5459609084521018,Drifting,Reconnect,Usage Tips
3095,-0.17889507,0.0184915049656021,Loyal Customers,Upsell / Cross-sell,Buy 1 Get 1 Free
3096,-0.48441455,0.8142142705597882,Hibernating,Win-back,We Miss You Offer
3097,-0.31249887,0.4460634259169965,Need Attention,Nurture,Product Recommendations
3098,-0.48563573,0.88154513316023,Hibernating,Win-back,We Miss You Offer
3099,-0.48107857,0.9027651486740024,Hibernating,Win-back,We Miss You Offer
3100,-0.26488733,0.0577807469263941,Loyal Customers,Upsell / Cross-sell,Buy 1 Get 1 Free
3101,-0.49889794,0.8183434008696885,Hibernating,Win-back,We Miss You Offer
3102,-0.4052823,0.4692696972686548,Need Attention,Nurture,Product Recommendations
3103,-0.28763658,0.5503854919582865,Need Attention,Nurture,Product Recommendations
3104,-0.48978424,0.9244251285000898,Hibernating,Win-back,We Miss You Offer
3105,0.51579094,0.0186471929252564,Champions,Reward Loyalty,Exclusive VIP Access
3106,-0.47106212,0.9202772350551152,Hibernating,Win-back,We Miss You Offer
3107,-0.023954509,0.005177412935442,Champions,Reward Loyalty,Exclusive VIP Access
3108,-0.4002541,0.0594548436505162,Loyal Customers,Upsell / Cross-sell,Buy 1 Get 1 Free
3109,-0.45859003,0.8044685250700583,Hibernating,Win-back,We Miss You Offer
3110,-0.33388188,0.0250927031014388,Loyal Customers,Upsell / Cross-sell,Buy 1 Get 1 Free
3111,-0.35439527,0.3869639526642163,Need Attention,Nurture,Product Recommendations
3112,-0.23137951,0.3914525756791736,Need Attention,Nurture,Product Recommendations
3113,-0.3390315,0.5204129480754763,Need Attention,Nurture,Product Recommendations
3114,-0.48043463,0.582597340632065,Drifting,Reconnect,Usage Tips
3115,-0.47138718,0.8981046916212319,Hibernating,Win-back,We Miss You Offer
3116,-0.49786696,0.9215333936349248,Hibernating,Win-back,We Miss You Offer
3117,-0.46312043,0.9095542955500504,Hibernating,Win-back,We Miss You Offer
3118,-0.47077063,0.8801417238843622,Hibernating,Win-back,We Miss You Offer
3119,-0.47150487,0.7001566878941058,Hibernating,Win-back,We Miss You Offer
3120,-0.48441455,0.1974753995168539,Potential Loyalists,Onboarding,Welcome Guide
3121,2.1931338,0.0260485786230702,Champions,Reward Loyalty,Exclusive VIP Access
3122,-0.45509848,0.6954895871666222,Drifting,Reconnect,Usage Tips
3123,-0.0121906875,0.4585126600657312,At Risk High,Personal Outreach,Free Shipping + 10% Off
3124,-0.39772385,0.9271579690043186,At Risk,Re-engagement Campaign,15% Discount
3125,-0.4370541,0.6757995888559055,Need Attention,Nurture,Product Recommendations
3126,-0.4105429,0.5327347750792933,Need Attention,Nurture,Product Recommendations
3127,-0.4375971,0.136838823581452,Loyal Customers,Upsell / Cross-sell,Buy 1 Get 1 Free
3128,-0.32337794,0.5321702083694799,Need Attention,Nurture,Product Recommendations
3129,0.860343,0.3191029327789412,At Risk High,Personal Outreach,Free Shipping + 10% Off
3130,-0.35975468,0.7349613595875885,At Risk,Re-engagement Campaign,15% Discount
3131,-0.20881675,0.4717728836219366,Need Attention,Nurture,Product Recommendations
3132,-0.12629016,0.5878807273138534,Need Attention,Nurture,Product Recommendations
3133,-0.333914,0.66422148358071,Need Attention,Nurture,Product Recommendations
3134,-0.43246055,0.0739629551486855,Loyal Customers,Upsell / Cross-sell,Buy 1 Get 1 Free
3135,-0.44751886,0.8217143535297435,Hibernating,Win-back,We Miss You Offer
3136,-0.08680985,0.0255831243636852,Loyal Customers,Upsell / Cross-sell,Buy 1 Get 1 Free
3137,1.8789384,0.3640839600397463,At Risk High,Personal Outreach,Free Shipping + 10% Off
3138,-0.444801,0.8350566166203091,Hibernating,Win-back,We Miss You Offer
3139,-0.18669464,0.2688048012926048,Loyal Customers,Upsell / Cross-sell,Buy 1 Get 1 Free
3140,-0.46517843,0.6720015758615091,Drifting,Reconnect,Usage Tips
3141,-0.42748293,0.9097721130653822,At Risk,Re-engagement Campaign,15% Discount
3142,2.2399912,0.0760641650516062,Champions,Reward Loyalty,Exclusive VIP Access
3143,-0.43231463,0.4774161447295092,Need Attention,Nurture,Product Recommendations
3144,-0.118420705,0.3734289341000752,Need Attention,Nurture,Product Recommendations
3145,-0.13801669,0.0047422588285763,Loyal Customers,Upsell / Cross-sell,Buy 1 Get 1 Free
3146,-0.44763494,0.7467441588865408,Hibernating,Win-back,We Miss You Offer
3147,0.017010212,0.11616575358462,Champions,Reward Loyalty,Exclusive VIP Access
3148,-0.47000065,0.8747938548048372,Hibernating,Win-back,We Miss You Offer
3149,-0.46885145,0.7684029566516435,Hibernating,Win-back,We Miss You Offer
3150,-0.49755162,0.8108867975272662,Hibernating,Win-back,We Miss You Offer
3151,-0.473339,0.941493521860769,Hibernating,Win-back,We Miss You Offer
3152,-0.45167893,0.2346166027184572,Potential Loyalists,Onboarding,Welcome Guide
3153,-0.4391013,0.9045176631610587,At Risk,Re-engagement Campaign,15% Discount
3154,0.56032175,0.0320945125054805,Champions,Reward Loyalty,Exclusive VIP Access
3155,-0.49873057,0.8236399088535511,Hibernating,Win-back,We Miss You Offer
3156,-0.445608,0.329808958017683,Drifting,Reconnect,Usage Tips
3157,-0.49650383,0.8768628319233662,Hibernating,Win-back,We Miss You Offer
3158,0.040191445,0.0278081057761319,Champions,Reward Loyalty,Exclusive VIP Access
3159,-0.29832673,0.0702641617668585,Loyal Customers,Upsell / Cross-sell,Buy 1 Get 1 Free
3160,-0.49099714,0.8570239730366935,Hibernating,Win-back,We Miss You Offer
3161,-0.33473977,0.6376386244318372,Need Attention,Nurture,Product Recommendations
3162,-0.25844425,0.0842106648800179,Loyal Customers,Upsell / Cross-sell,Buy 1 Get 1 Free
3163,-0.19409724,0.2460454636168862,Loyal Customers,Upsell / Cross-sell,Buy 1 Get 1 Free
3164,1.5862377,0.0143353750771926,Champions,Reward Loyalty,Exclusive VIP Access
3165,-0.28158215,0.354914307717624,Need Attention,Nurture,Product Recommendations
3166,-0.43488628,0.8523805886765963,At Risk,Re-engagement Campaign,15% Discount
3167,-0.25198057,0.3728229948654928,Need Attention,Nurture,Product Recommendations
3168,-0.44796017,0.926190233583382,Hibernating,Win-back,We Miss You Offer
3169,0.026140021,0.4780275707127411,At Risk High,Personal Outreach,Free Shipping + 10% Off
3170,-0.0076653957,0.008867856686551,Champions,Reward Loyalty,Exclusive VIP Access
3171,-0.44606742,0.9259851985904644,Hibernating,Win-back,We Miss You Offer
3172,-0.13799194,0.1822352215537445,Loyal Customers,Upsell / Cross-sell,Buy 1 Get 1 Free
3173,-0.25229827,0.0750743411818299,Loyal Customers,Upsell / Cross-sell,Buy 1 Get 1 Free
3174,-0.4897141,0.9246049618450252,Hibernating,Win-back,We Miss You Offer
3175,0.54073435,0.0219521314317046,Champions,Reward Loyalty,Exclusive VIP Access
3176,-0.4747965,0.1210076183154587,Potential Loyalists,Onboarding,Welcome Guide
3177,-0.097870566,0.0138894950141367,Loyal Customers,Upsell / Cross-sell,Buy 1 Get 1 Free
3178,-0.49873057,0.908290690549643,Hibernating,Win-back,We Miss You Offer
3179,-0.4957077,0.6868175205192631,Drifting,Reconnect,Usage Tips
3180,1.1788902,0.0044942409591766,Champions,Reward Loyalty,Exclusive VIP Access
3181,-0.44748673,0.91068396430039,Hibernating,Win-back,We Miss You Offer
3182,-0.40337512,0.922783651989358,At Risk,Re-engagement Campaign,15% Discount
3183,-0.4559078,0.7457349653228421,Hibernating,Win-back,We Miss You Offer
3184,-0.4924182,0.8859505919833779,Hibernating,Win-back,We Miss You Offer
3185,-0.41047275,0.3178523173545137,Need Attention,Nurture,Product Recommendations
3186,-0.4631906,0.10345776595869,Potential Loyalists,Onboarding,Welcome Guide
3187,-0.44388136,0.6655290792496485,Drifting,Reconnect,Usage Tips
3188,4.4847555,0.0224213166029234,Champions,Reward Loyalty,Exclusive VIP Access
3189,-0.47084177,0.9293150346797052,Hibernating,Win-back,We Miss You Offer
3190,0.11531016,0.080244109475949,Champions,Reward Loyalty,Exclusive VIP Access
3191,-0.48048055,0.9338434297694076,Hibernating,Win-back,We Miss You Offer
3192,-0.49657398,0.9205495779942784,Hibernating,Win-back,We Miss You Offer
3193,-0.4674553,0.6513193860255844,Drifting,Reconnect,Usage Tips
3194,-0.42387918,0.9360710676085248,At Risk,Re-engagement Campaign,15% Discount
3195,4.1001487,0.0812567604927061,Champions,Reward Loyalty,Exclusive VIP Access
3196,5.2348924,0.0616335818365662,Champions,Reward Loyalty,Exclusive VIP Access
3197,1.0277003,0.0588891730548064,Champions,Reward Loyalty,Exclusive VIP Access
3198,-0.15661813,0.4381075467019751,Need Attention,Nurture,Product Recommendations
3199,-0.48928222,0.8063579864778835,Hibernating,Win-back,We Miss You Offer
3200,-0.15637156,0.6529604468915745,Need Attention,Nurture,Product Recommendations
3201,-0.34141102,0.5944019832834729,Need Attention,Nurture,Product Recommendations
3202,2.8302197,0.0038836612114881,Champions,Reward Loyalty,Exclusive VIP Access
3203,-0.42194852,0.7995188317818919,At Risk,Re-engagement Campaign,15% Discount
3204,-0.052617736,0.0354041602442268,Champions,Reward Loyalty,Exclusive VIP Access
3205,-0.4344045,0.3678206550970047,Need Attention,Nurture,Product Recommendations
3206,2.9101722,0.0564876700260065,Champions,Reward Loyalty,Exclusive VIP Access
3207,-0.17308445,0.3112460012833477,Need Attention,Nurture,Product Recommendations
3208,-0.47755972,0.8964026999187467,Hibernating,Win-back,We Miss You Offer
3209,-0.46913993,0.8674475241180128,Hibernating,Win-back,We Miss You Offer
3210,-0.458578,0.9059453530404996,Hibernating,Win-back,We Miss You Offer
3211,-0.46255988,0.7303716618943568,Hibernating,Win-back,We Miss You Offer
3212,1.0513431,0.2112774977233484,Champions,Reward Loyalty,Exclusive VIP Access
3213,-0.4384466,0.0935226572817249,Loyal Customers,Upsell / Cross-sell,Buy 1 Get 1 Free
3214,-0.36351615,0.6406109979237715,Need Attention,Nurture,Product Recommendations
3215,-0.46415824,0.4711199313366749,Drifting,Reconnect,Usage Tips
3216,-0.485791,0.9095908070327228,Hibernating,Win-back,We Miss You Offer
3217,-0.44388136,0.2699828805589829,Potential Loyalists,Onboarding,Welcome Guide
3218,-0.47979972,0.8609177709946013,Hibernating,Win-back,We Miss You Offer
3219,-0.47979972,0.9443450442356612,Hibernating,Win-back,We Miss You Offer
3220,-0.41390043,0.7539252963238261,At Risk,Re-engagement Campaign,15% Discount
3221,-0.44158277,0.2494991574291519,Potential Loyalists,Onboarding,Welcome Guide
3222,-0.09882132,0.392293215460451,Need Attention,Nurture,Product Recommendations
3223,-0.3541979,0.5083983311917307,Need Attention,Nurture,Product Recommendations
3224,-0.43251187,0.8806278913216488,At Risk,Re-engagement Campaign,15% Discount
3225,-0.46865505,0.9538774013011994,Hibernating,Win-back,We Miss You Offer
3226,0.593325,0.0583011429952913,Champions,Reward Loyalty,Exclusive VIP Access
3227,0.8046484,0.1729031359259908,Champions,Reward Loyalty,Exclusive VIP Access
3228,-0.15644173,0.3084042141499268,Need Attention,Nurture,Product Recommendations
3229,0.90762436,0.1000025103202464,Champions,Reward Loyalty,Exclusive VIP Access
3230,3.958573,0.0259088783133529,Champions,Reward Loyalty,Exclusive VIP Access
3231,-0.48825473,0.2128773007103115,Potential Loyalists,Onboarding,Welcome Guide
3232,-0.17381626,0.4627731498184255,Need Attention,Nurture,Product Recommendations
3233,-0.3044718,0.4711880127026404,Need Attention,Nurture,Product Recommendations
3234,-0.1995009,0.4999830869559519,Need Attention,Nurture,Product Recommendations
3235,-0.4988077,0.6990886789255727,Drifting,Reconnect,Usage Tips
3236,-0.35926598,0.0074363044555313,Loyal Customers,Upsell / Cross-sell,Buy 1 Get 1 Free
3237,-0.46310034,0.8833725368135434,Hibernating,Win-back,We Miss You Offer
3238,-0.33910164,0.4525636461765579,Need Attention,Nurture,Product Recommendations
3239,-0.47575352,0.8676470427818781,Hibernating,Win-back,We Miss You Offer
3240,-0.15274167,0.1127478394264598,Loyal Customers,Upsell / Cross-sell,Buy 1 Get 1 Free
3241,-0.47667247,0.888073998539755,Hibernating,Win-back,We Miss You Offer
3242,-0.39987743,0.6479891908714515,Need Attention,Nurture,Product Recommendations
3243,-0.4516465,0.6456588740725908,Drifting,Reconnect,Usage Tips
3244,-0.46524858,0.7074526444471015,Hibernating,Win-back,We Miss You Offer
3245,-0.44606742,0.9269608697868011,Hibernating,Win-back,We Miss You Offer
3246,-0.3078334,0.305319348095127,Need Attention,Nurture,Product Recommendations
3247,-0.34797728,0.580366581731785,Need Attention,Nurture,Product Recommendations
3248,2.7579207,0.0247941505742201,Champions,Reward Loyalty,Exclusive VIP Access
3249,-0.4427659,0.6868230698091027,Drifting,Reconnect,Usage Tips
3250,-0.14257778,0.4867829235067815,Need Attention,Nurture,Product Recommendations
3251,-0.3004755,0.652390325233626,Need Attention,Nurture,Product Recommendations
3252,0.8983628,0.0635695475787453,Champions,Reward Loyalty,Exclusive VIP Access
3253,-0.4145867,0.7131819096271564,At Risk,Re-engagement Campaign,15% Discount
3254,0.33030212,0.1318677011255678,Champions,Reward Loyalty,Exclusive VIP Access
3255,3.9008272,0.0200635668261281,Champions,Reward Loyalty,Exclusive VIP Access
3256,-0.48978424,0.907694320596326,Hibernating,Win-back,We Miss You Offer
3257,-0.45556358,0.9063829603763652,Hibernating,Win-back,We Miss You Offer
3258,-0.4615341,0.2731875505929257,Potential Loyalists,Onboarding,Welcome Guide
3259,-0.46172428,0.913317975932281,Hibernating,Win-back,We Miss You Offer
3260,0.102043256,0.00922066542673,Champions,Reward Loyalty,Exclusive VIP Access
3261,-0.14715336,0.3901619540849554,Need Attention,Nurture,Product Recommendations
3262,-0.41451654,0.6880847218196291,Need Attention,Nurture,Product Recommendations
3263,-0.48568165,0.8592765528556651,Hibernating,Win-back,We Miss You Offer
3264,1.2778112,0.1503587232283942,Champions,Reward Loyalty,Exclusive VIP Access
3265,-0.37682208,0.0979267782617493,Loyal Customers,Upsell / Cross-sell,Buy 1 Get 1 Free
3266,-0.4816033,0.7537235000197703,Hibernating,Win-back,We Miss You Offer
3267,-0.0653643,0.3283536245670317,Need Attention,Nurture,Product Recommendations
3268,-0.48780063,0.8868632311822764,Hibernating,Win-back,We Miss You Offer
3269,1.4359428,0.0353564871930271,Champions,Reward Loyalty,Exclusive VIP Access
3270,-0.28036702,0.680390148946291,Need Attention,Nurture,Product Recommendations
3271,-0.48547533,0.8841037472899926,Hibernating,Win-back,We Miss You Offer
3272,-0.444801,0.5288679619443463,Drifting,Reconnect,Usage Tips
3273,-0.11989163,0.2335130425691086,Loyal Customers,Upsell / Cross-sell,Buy 1 Get 1 Free
3274,-0.44774678,0.6455565106391283,Drifting,Reconnect,Usage Tips
3275,-0.24694183,0.3734939389620337,Need Attention,Nurture,Product Recommendations
3276,-0.41722977,0.2173177999965462,Loyal Customers,Upsell / Cross-sell,Buy 1 Get 1 Free
3277,-0.47000065,0.9284907112305518,Hibernating,Win-back,We Miss You Offer
3278,-0.47318372,0.8607936634479697,Hibernating,Win-back,We Miss You Offer
3279,-0.38963002,0.7161417098978257,At Risk,Re-engagement Campaign,15% Discount
3280,-0.442177,0.6376623410312166,Drifting,Reconnect,Usage Tips
3281,0.5608619,0.1649447747869683,Champions,Reward Loyalty,Exclusive VIP Access
3282,3.5304527,0.1063332183716306,Champions,Reward Loyalty,Exclusive VIP Access
3283,-0.37889305,0.0571587252312508,Loyal Customers,Upsell / Cross-sell,Buy 1 Get 1 Free
3284,-0.41726074,0.5303508013573733,Need Attention,Nurture,Product Recommendations
3285,-0.3695204,0.6337543650318279,Need Attention,Nurture,Product Recommendations
3286,-0.46230075,0.9458700938135084,Hibernating,Win-back,We Miss You Offer
3287,0.6805093,0.0870647598055316,Champions,Reward Loyalty,Exclusive VIP Access
3288,-0.3133879,0.2293471397367417,Loyal Customers,Upsell / Cross-sell,Buy 1 Get 1 Free
3289,-0.47131702,0.8825557287198,Hibernating,Win-back,We Miss You Offer
3290,-0.4687252,0.9242542662723916,Hibernating,Win-back,We Miss You Offer
3291,-0.48810476,0.7786513670915386,Hibernating,Win-back,We Miss You Offer
3292,-0.08863771,0.3271678659493974,Need Attention,Nurture,Product Recommendations
3293,-0.26945928,0.5461220374930444,Need Attention,Nurture,Product Recommendations
3294,-0.44059643,0.7001154931235851,At Risk,Re-engagement Campaign,15% Discount
3295,-0.48742807,0.165578788277378,Potential Loyalists,Onboarding,Welcome Guide
3296,-0.15748778,0.1907467185832393,Loyal Customers,Upsell / Cross-sell,Buy 1 Get 1 Free
3297,-0.2757036,0.1937685771125389,Loyal Customers,Upsell / Cross-sell,Buy 1 Get 1 Free
3298,3.352928,0.0140065264174993,Champions,Reward Loyalty,Exclusive VIP Access
3299,3.1238208,0.0534753159968574,Champions,Reward Loyalty,Exclusive VIP Access
3300,1.1826152,0.0068052781472752,Champions,Reward Loyalty,Exclusive VIP Access
3301,-0.2914863,0.2574414631160735,Loyal Customers,Upsell / Cross-sell,Buy 1 Get 1 Free
3302,-0.27131018,0.0039180610157476,Loyal Customers,Upsell / Cross-sell,Buy 1 Get 1 Free
3303,-0.36522943,0.1534728806722512,Loyal Customers,Upsell / Cross-sell,Buy 1 Get 1 Free
3304,-0.4371122,0.9188629563554208,At Risk,Re-engagement Campaign,15% Discount
3305,-0.20963082,0.2404323827167466,Loyal Customers,Upsell / Cross-sell,Buy 1 Get 1 Free
3306,-0.47099197,0.8069807970083787,Hibernating,Win-back,We Miss You Offer
3307,-0.47245517,0.8689262048407197,Hibernating,Win-back,We Miss You Offer
3308,-0.44158277,0.1413097075227553,Potential Loyalists,Onboarding,Welcome Guide
3309,-0.46304223,0.8732000161908802,Hibernating,Win-back,We Miss You Offer
3310,-0.43834308,0.771681362794903,At Risk,Re-engagement Campaign,15% Discount
3311,0.11298755,0.1360146246096321,Champions,Reward Loyalty,Exclusive VIP Access
3312,-0.41832873,0.7496582490202229,At Risk,Re-engagement Campaign,15% Discount
3313,-0.36182502,0.2674481625200729,Loyal Customers,Upsell / Cross-sell,Buy 1 Get 1 Free
3314,-0.42864034,0.7466315222684909,At Risk,Re-engagement Campaign,15% Discount
3315,-0.4371122,0.8837009775604566,At Risk,Re-engagement Campaign,15% Discount
3316,-0.4105429,0.2421576538169417,Loyal Customers,Upsell / Cross-sell,Buy 1 Get 1 Free
3317,-0.447589,0.880277619834774,Hibernating,Win-back,We Miss You Offer
3318,-0.445608,0.7708907787860834,Hibernating,Win-back,We Miss You Offer
3319,-0.47157735,0.9360596479964656,Hibernating,Win-back,We Miss You Offer
3320,-0.46126026,0.7680823335975141,Hibernating,Win-back,We Miss You Offer
3321,2.0657237,0.0356876311497949,Champions,Reward Loyalty,Exclusive VIP Access
3322,-0.4740148,0.9235855594938382,Hibernating,Win-back,We Miss You Offer
3323,-0.36519605,0.396558949446436,Need Attention,Nurture,Product Recommendations
3324,-0.4560846,0.5925842672363685,Drifting,Reconnect,Usage Tips
3325,-0.4806464,0.8969675515834394,Hibernating,Win-back,We Miss You Offer
3326,-0.45871598,0.0970904757247285,Potential Loyalists,Onboarding,Welcome Guide
3327,0.0113715045,0.2080839991328123,Champions,Reward Loyalty,Exclusive VIP Access
3328,-0.21107285,0.3119286689122734,Need Attention,Nurture,Product Recommendations
3329,-0.3002116,0.0185909160332653,Loyal Customers,Upsell / Cross-sell,Buy 1 Get 1 Free
3330,-0.22102915,0.3454796424927063,Need Attention,Nurture,Product Recommendations
3331,-0.46472216,0.326051940266867,Drifting,Reconnect,Usage Tips
3332,-0.44593915,0.6269223613823253,Drifting,Reconnect,Usage Tips
3333,-0.43032023,0.1035513155785078,Loyal Customers,Upsell / Cross-sell,Buy 1 Get 1 Free
3334,-0.42306197,0.832534907079436,At Risk,Re-engagement Campaign,15% Discount
3335,1.3679274,0.0050513229234506,Champions,Reward Loyalty,Exclusive VIP Access
3336,-0.47755972,0.9386518327518728,Hibernating,Win-back,We Miss You Offer
3337,1.4007791,0.0695302640281149,Champions,Reward Loyalty,Exclusive VIP Access
3338,-0.0020522461,0.0236303179621518,Champions,Reward Loyalty,Exclusive VIP Access
3339,-0.45862392,0.881823195096703,Hibernating,Win-back,We Miss You Offer
3340,-0.47146195,0.937702000548681,Hibernating,Win-back,We Miss You Offer
3341,-0.45593765,0.7456791219398863,Hibernating,Win-back,We Miss You Offer
3342,-0.4872929,0.9098351238366088,Hibernating,Win-back,We Miss You Offer
3343,-0.38951,0.6211964103208746,Need Attention,Nurture,Product Recommendations
3344,-0.28997493,0.3032365103873578,Need Attention,Nurture,Product Recommendations
3345,0.8899927,0.0014624081501988,Champions,Reward Loyalty,Exclusive VIP Access
3346,2.0276976,0.122709147608346,Champions,Reward Loyalty,Exclusive VIP Access
3347,-0.43753898,0.7310284137550704,At Risk,Re-engagement Campaign,15% Discount
3348,-0.43718237,0.9255765411617728,At Risk,Re-engagement Campaign,15% Discount
3349,2.6331613,0.042454449676281,Champions,Reward Loyalty,Exclusive VIP Access
3350,-0.30291432,0.5660248072380633,Need Attention,Nurture,Product Recommendations
3351,-0.4618752,0.9379211924799192,Hibernating,Win-back,We Miss You Offer
3352,-0.47415096,0.9187952735230026,Hibernating,Win-back,We Miss You Offer
3353,-0.38948578,0.5945226853141619,Need Attention,Nurture,Product Recommendations
3354,-0.45855907,0.5755051449773727,Drifting,Reconnect,Usage Tips
3355,-0.4913789,0.9021858698890474,Hibernating,Win-back,We Miss You Offer
3356,1.4105167,0.0224516382224348,Champions,Reward Loyalty,Exclusive VIP Access
3357,-0.47702393,0.7396242599121191,Hibernating,Win-back,We Miss You Offer
3358,-0.48966888,0.90113312062194,Hibernating,Win-back,We Miss You Offer
3359,-0.26485395,0.2566971421432182,Loyal Customers,Upsell / Cross-sell,Buy 1 Get 1 Free
3360,-0.46920496,0.8766794396518277,Hibernating,Win-back,We Miss You Offer
3361,-0.451633,0.6707607520982332,Drifting,Reconnect,Usage Tips
3362,-0.4370541,0.7096915292599814,At Risk,Re-engagement Campaign,15% Discount
3363,-0.4872929,0.0796746861210078,Potential Loyalists,Onboarding,Welcome Guide
3364,-0.45855805,0.9224214447157528,Hibernating,Win-back,We Miss You Offer
3365,-0.26458234,0.0480775717039882,Loyal Customers,Upsell / Cross-sell,Buy 1 Get 1 Free
3366,2.430763,0.0372102069917382,Champions,Reward Loyalty,Exclusive VIP Access
3367,-0.05694145,0.2074394295365779,Champions,Reward Loyalty,Exclusive VIP Access
3368,-0.21436538,0.647744783543967,Need Attention,Nurture,Product Recommendations
3369,0.79831016,0.0041550574628514,Champions,Reward Loyalty,Exclusive VIP Access
3370,0.47686,0.2234383125491371,Champions,Reward Loyalty,Exclusive VIP Access
3371,-0.46192113,0.8631270143603713,Hibernating,Win-back,We Miss You Offer
3372,-0.35262337,0.5885576723587125,Need Attention,Nurture,Product Recommendations
3373,-0.49575362,0.9387456110006108,Hibernating,Win-back,We Miss You Offer
3374,-0.30293456,0.0490965766736646,Loyal Customers,Upsell / Cross-sell,Buy 1 Get 1 Free
3375,-0.4964136,0.8840351916937843,Hibernating,Win-back,We Miss You Offer
3376,-0.48480728,0.3560369650381871,Drifting,Reconnect,Usage Tips
3377,-0.097727254,0.4610206991326261,Need Attention,Nurture,Product Recommendations
3378,-0.1625389,0.0093064561778091,Loyal Customers,Upsell / Cross-sell,Buy 1 Get 1 Free
3379,-0.43364936,0.782764510389907,At Risk,Re-engagement Campaign,15% Discount
3380,-0.45171666,0.2401135530722407,Potential Loyalists,Onboarding,Welcome Guide
3381,-0.4923303,0.8891099598027905,Hibernating,Win-back,We Miss You Offer
3382,0.90984464,0.1244871727183951,Champions,Reward Loyalty,Exclusive VIP Access
3383,-0.37895134,0.6134722599803334,Need Attention,Nurture,Product Recommendations
3384,-0.4019477,0.4655517743685434,Need Attention,Nurture,Product Recommendations
3385,-0.2559941,0.2214202435765318,Loyal Customers,Upsell / Cross-sell,Buy 1 Get 1 Free
3386,-0.41726074,0.7096868785316441,At Risk,Re-engagement Campaign,15% Discount
3387,-0.37682208,0.5678662744583566,Need Attention,Nurture,Product Recommendations
3388,-0.48556557,0.940141180044566,Hibernating,Win-back,We Miss You Offer
3389,-0.45224074,0.9074828022113584,Hibernating,Win-back,We Miss You Offer
3390,-0.461476,0.8416657788296663,Hibernating,Win-back,We Miss You Offer
3391,-0.43447465,0.7358857112640008,At Risk,Re-engagement Campaign,15% Discount
3392,-0.49101916,0.9173884594390844,Hibernating,Win-back,We Miss You Offer
3393,1.321844,0.0048235391143755,Champions,Reward Loyalty,Exclusive VIP Access
3394,-0.24015522,0.2558134511697162,Loyal Customers,Upsell / Cross-sell,Buy 1 Get 1 Free
3395,-0.42096105,0.9431526291488976,At Risk,Re-engagement Campaign,15% Discount
3396,-0.48556557,0.828936132061153,Hibernating,Win-back,We Miss You Offer
3397,-0.45997635,0.300876901783129,Drifting,Reconnect,Usage Tips
3398,-0.19135073,0.0726726735383741,Loyal Customers,Upsell / Cross-sell,Buy 1 Get 1 Free
3399,-0.34248373,0.0861782282239846,Loyal Customers,Upsell / Cross-sell,Buy 1 Get 1 Free
3400,-0.44566268,0.6391296708582535,Drifting,Reconnect,Usage Tips
3401,-0.4599062,0.6618499289499558,Drifting,Reconnect,Usage Tips
3402,-0.47084323,0.1032555318191803,Potential Loyalists,Onboarding,Welcome Guide
3403,-0.4288384,0.5819300701920925,Need Attention,Nurture,Product Recommendations
3404,-0.14306054,0.3999915095326011,Need Attention,Nurture,Product Recommendations
3405,-0.45767996,0.5707321920870106,Drifting,Reconnect,Usage Tips
3406,-0.4226693,0.7561695566490632,At Risk,Re-engagement Campaign,15% Discount
3407,-0.32661235,0.6559007892914694,Need Attention,Nurture,Product Recommendations
3408,-0.46306232,0.2948748153492303,Potential Loyalists,Onboarding,Welcome Guide
3409,-0.4224656,0.6640220858160393,Need Attention,Nurture,Product Recommendations
3410,-0.39011377,0.4749142673517916,Need Attention,Nurture,Product Recommendations
3411,-0.45827037,0.8991880886524899,Hibernating,Win-back,We Miss You Offer
